date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2022-09-16,587.65,40.56,58.29,105.18,17.16,17.32,60.6,62.65,33.84,107.84,5.97,57.49,33.46,8.2,31.09,57.88,15.66,18.03,21.75,87.06,23.16,6.75,66.9,25.15,19.79,26.2,25.79,8.02,31.7,31.12,23.63,71.55,,10.05,3.63,9.77,25.7,,14.17,12.76,63.64,81.31,3.21,28.72,18.04,106.69,723.59,25.48,18.01
2022-09-19,599.79,41.49,58.68,104.98,17.35,17.4,61.68,64.57,33.69,108.26,5.96,56.74,33.23,8.16,31.26,58.55,15.7,18.05,21.9,87.28,23.32,6.75,68.25,24.88,19.76,26.45,26.12,7.95,31.68,30.97,24.36,72.26,,9.94,3.61,9.67,25.74,,14.44,12.79,64.14,81.08,3.14,28.91,18.15,107.02,718.08,25.39,18.02
2022-09-20,608.66,41.95,62.1,107.41,17.67,17.69,62.86,65.77,33.6,109.56,6.0,57.66,35.02,8.16,32.15,60.53,15.63,18.38,22.16,89.13,23.9,6.9,68.37,25.37,20.38,26.42,26.16,8.06,31.85,31.32,24.63,72.42,,9.99,3.68,9.65,25.74,,14.48,12.88,66.86,82.23,3.22,29.02,18.44,109.64,730.08,25.49,18.16
2022-09-21,577.79,40.33,62.72,106.24,17.54,17.51,62.94,66.24,33.06,107.91,5.94,59.48,34.32,8.22,31.66,60.05,15.44,18.11,22.13,87.8,23.95,6.73,69.43,25.33,19.74,26.2,26.54,8.01,31.5,30.72,24.7,72.01,,9.8,3.62,9.41,25.81,,14.37,12.65,66.37,82.23,3.18,28.65,18.51,108.93,738.36,24.82,17.97
2022-09-22,589.89,40.93,62.77,108.77,17.16,17.5,61.91,66.49,33.54,108.45,5.86,60.43,34.05,8.06,31.89,61.13,15.55,18.05,21.66,86.91,23.95,6.74,71.26,25.0,19.61,26.03,26.86,7.95,31.08,30.6,24.77,73.21,,9.81,3.55,9.13,25.57,,14.31,12.5,66.57,82.13,3.15,28.71,18.31,111.83,750.88,24.52,17.85
2022-09-23,583.22,39.51,60.18,107.48,16.71,17.36,60.14,64.66,32.52,106.69,5.79,59.97,34.24,7.91,31.56,60.15,15.24,18.01,21.07,85.9,23.82,6.49,70.97,24.41,19.08,25.98,26.96,7.83,30.59,30.09,24.05,72.75,,9.53,3.55,8.4,25.09,,13.89,11.96,67.53,79.91,3.17,28.47,18.07,109.17,724.07,24.13,17.68
2022-09-26,569.24,37.33,58.33,108.83,16.15,16.78,58.57,62.53,30.7,104.43,5.66,59.82,34.17,7.65,31.47,57.33,14.95,18.23,20.79,83.24,23.47,6.11,70.4,23.83,18.53,26.26,25.89,7.56,30.03,30.01,23.37,68.79,,9.22,3.41,8.33,24.45,,13.71,11.68,66.03,79.84,3.04,28.59,18.04,108.48,711.59,24.28,17.7
2022-09-27,564.94,36.5,57.79,109.87,16.04,16.62,58.66,62.38,30.41,105.2,5.77,60.4,35.23,7.59,31.88,58.23,15.1,18.47,20.6,82.94,22.75,6.11,70.9,23.59,18.78,26.51,26.07,7.45,29.55,29.84,23.36,68.32,,9.24,3.44,8.49,24.65,,13.53,11.58,65.77,81.58,2.97,28.81,17.85,106.22,705.08,24.34,17.87
2022-09-28,563.29,35.76,58.14,113.03,15.58,16.64,57.71,62.04,30.23,105.32,5.68,60.86,35.18,7.48,32.56,59.17,14.98,18.51,20.25,81.92,22.35,5.9,71.5,23.51,18.39,26.54,25.3,7.21,29.44,29.75,23.48,67.95,,9.18,3.39,8.61,23.99,,13.24,11.68,67.29,81.15,2.9,28.98,17.98,105.27,701.09,24.26,17.85
2022-09-29,550.9,35.3,59.82,107.15,15.63,16.32,57.14,61.2,30.18,105.76,5.63,61.04,35.78,7.59,33.25,59.1,14.86,18.56,20.15,84.08,21.87,6.08,71.46,23.35,18.41,26.61,25.93,7.23,28.99,29.42,23.78,67.16,,9.28,3.5,8.62,23.92,,13.16,12.02,68.23,81.04,2.95,28.61,17.59,103.41,705.88,24.27,17.61
2022-09-30,548.53,35.48,59.7,105.81,15.94,16.56,58.62,63.18,30.78,110.64,5.66,60.7,35.75,7.53,33.06,59.88,15.03,18.74,20.71,84.47,21.99,6.39,71.35,23.85,19.11,26.89,25.86,7.39,29.87,29.95,23.97,68.74,,9.28,3.5,8.8,24.46,,13.39,11.9,69.55,82.09,3.02,28.68,17.61,106.49,717.17,24.59,17.68
2022-10-03,501.16,33.91,59.46,104.56,15.72,16.5,57.51,61.77,30.02,111.11,5.73,59.53,36.25,7.63,33.7,56.48,14.69,18.7,20.59,82.6,21.78,6.23,69.4,23.47,18.64,26.52,25.25,7.29,29.29,29.49,23.65,66.55,,9.32,3.66,8.74,24.37,,13.11,11.63,69.24,79.54,2.99,28.5,17.56,105.16,701.92,24.54,17.69
2022-10-04,513.92,35.58,59.99,105.66,16.15,16.8,59.42,64.5,31.11,111.85,5.78,60.31,36.7,7.93,33.66,57.97,15.12,19.02,21.17,84.71,22.61,6.45,70.6,24.01,19.66,27.2,25.91,7.52,29.92,30.33,23.82,67.67,,9.45,3.7,8.64,24.82,,13.44,11.93,69.25,80.28,3.08,29.51,17.96,105.6,722.95,24.79,18.18
2022-10-06,521.43,35.63,59.8,105.38,16.42,16.87,59.75,63.77,31.91,109.07,5.8,59.51,36.37,8.29,33.53,57.59,15.11,19.39,20.94,84.34,22.82,6.75,69.17,24.5,19.36,27.69,26.21,7.89,29.87,31.0,23.76,67.76,,9.47,3.67,8.55,24.91,,13.55,11.91,69.93,81.22,3.15,29.61,18.01,105.92,731.01,24.71,18.39
2022-10-07,520.25,35.32,59.85,105.85,16.43,16.91,59.34,63.27,32.39,109.7,5.71,59.8,36.25,8.15,33.37,57.05,15.24,19.25,20.85,83.89,22.64,6.73,68.79,24.42,19.56,27.61,26.01,7.79,29.97,31.19,23.41,68.36,,9.55,3.7,8.68,25.02,,13.38,11.92,70.03,79.85,3.14,29.26,17.88,111.54,732.7,24.38,18.3
2022-10-10,515.28,34.94,59.12,103.77,16.89,16.97,58.83,62.82,31.84,109.59,5.66,59.99,35.87,8.16,33.4,57.59,15.03,19.37,20.62,84.9,22.17,6.67,68.95,24.4,19.51,27.83,25.52,7.79,29.69,30.95,23.49,69.01,,9.53,3.68,8.66,24.74,,13.39,11.71,69.36,77.42,3.14,29.77,17.97,109.48,723.16,24.17,18.44
2022-10-11,519.67,34.47,58.23,104.42,17.08,16.56,58.42,62.04,31.42,107.93,5.57,58.88,35.59,8.0,32.66,55.58,14.76,18.87,20.41,83.21,21.98,6.48,67.5,24.09,18.77,27.09,25.4,7.52,29.36,30.45,23.24,67.62,,9.36,3.62,8.64,24.25,,13.3,11.67,69.26,75.93,3.05,29.3,17.55,107.21,718.71,23.88,18.13
2022-10-12,511.69,34.76,58.39,102.82,17.58,17.01,59.19,62.24,31.48,107.27,5.62,59.44,35.54,8.24,32.34,56.4,15.01,19.14,20.55,83.85,21.99,6.55,68.57,24.03,19.17,27.18,25.7,7.62,29.72,30.98,23.59,67.64,,9.59,3.63,8.94,24.43,,13.47,12.05,70.05,77.44,3.06,29.6,17.74,107.08,718.33,24.28,18.29
2022-10-13,513.28,33.93,58.1,101.58,17.44,16.92,58.74,61.6,30.91,106.35,5.58,59.78,35.38,8.33,32.44,56.61,15.08,19.74,20.31,82.91,21.96,6.57,67.91,23.62,19.09,27.01,25.58,7.58,29.58,30.41,23.59,67.35,,9.58,3.59,8.87,24.51,,13.15,11.82,71.0,77.44,3.04,29.63,17.69,106.15,707.9,24.3,17.0
2022-10-14,509.44,33.73,58.53,100.84,17.41,16.76,58.97,62.64,30.73,105.94,5.53,59.96,35.55,8.39,32.87,56.71,15.22,20.16,20.97,83.28,21.87,6.5,68.16,24.08,19.05,28.05,25.85,7.49,30.11,30.98,23.25,67.1,,9.6,3.53,8.82,24.38,,13.3,11.77,71.58,77.84,3.04,29.59,17.81,106.94,696.77,24.34,16.92
2022-10-17,509.94,33.99,58.44,101.22,17.7,17.03,60.05,63.35,31.04,105.95,5.51,59.67,35.53,8.45,33.06,57.32,15.18,20.0,21.08,83.4,22.02,6.36,68.55,24.49,19.34,28.35,25.86,7.39,30.51,30.52,23.25,67.93,,9.79,3.53,8.78,24.77,,13.71,11.85,71.85,78.03,3.03,29.71,17.87,107.23,696.09,24.65,16.82
2022-10-18,521.32,35.02,59.47,102.12,17.75,16.95,60.3,63.66,32.3,108.32,5.49,59.5,36.1,8.58,33.22,58.91,15.15,20.29,21.04,84.59,22.1,6.44,68.86,24.82,19.72,28.61,26.49,7.45,30.54,31.09,23.7,68.58,,9.71,3.56,8.8,25.21,,14.19,12.17,71.73,79.18,3.06,30.02,17.8,107.89,721.67,24.95,17.01
2022-10-19,520.2,34.81,59.78,101.7,18.04,17.16,59.34,63.57,32.29,108.35,5.42,59.52,35.97,8.46,32.92,58.91,15.12,20.02,21.26,84.64,21.92,6.39,68.35,24.68,19.64,28.26,26.96,7.32,30.7,30.87,23.59,67.89,,9.54,3.53,8.87,25.65,,13.96,12.07,71.62,78.17,3.04,29.8,17.8,108.03,719.27,25.15,16.95
2022-10-20,532.87,35.45,58.87,99.43,17.96,17.33,60.28,64.02,32.93,109.67,5.52,59.87,36.45,8.56,33.16,59.54,15.16,20.45,21.11,85.54,22.13,6.47,68.83,24.59,18.7,28.56,27.22,7.35,30.6,30.86,23.63,67.8,,9.71,3.58,9.02,25.72,,14.01,12.09,71.87,78.8,3.07,30.14,18.19,107.5,719.95,24.77,17.11
2022-10-21,525.7,34.66,59.78,97.89,19.58,17.22,58.84,61.95,31.57,110.3,5.54,59.91,36.38,8.47,33.02,59.19,15.05,20.65,20.96,86.3,22.16,6.44,70.23,25.1,18.41,28.55,26.9,7.28,31.24,30.42,23.75,67.77,,9.6,3.63,9.01,25.42,,14.15,11.91,71.68,77.88,3.05,29.95,18.18,108.89,722.73,25.01,17.15
2022-10-24,525.37,34.82,60.07,98.82,19.77,17.36,59.44,62.07,31.95,110.94,5.58,59.91,36.77,8.54,33.38,59.38,15.25,20.74,21.29,86.23,22.27,6.47,68.09,25.63,18.47,28.88,27.07,7.28,31.13,30.95,24.02,68.25,,9.71,3.67,9.07,25.51,,14.39,11.92,72.36,78.83,3.08,30.18,18.3,109.64,721.84,25.13,17.25
2022-10-25,523.89,34.6,59.98,97.65,19.63,17.15,57.93,61.18,32.03,110.97,5.62,58.65,37.06,8.52,33.87,60.51,15.39,20.64,21.14,84.94,22.3,6.52,66.3,25.6,18.34,29.04,26.96,7.54,30.32,31.59,24.22,70.12,,9.85,3.61,9.06,25.11,,14.6,12.1,72.69,78.42,3.08,30.19,18.9,109.08,724.22,25.22,17.25
2022-10-27,527.78,35.51,60.36,96.34,19.9,17.0,56.97,60.04,32.88,113.02,5.67,59.32,37.38,8.55,34.24,60.51,15.48,20.75,21.19,84.87,22.52,6.75,66.66,25.58,18.42,28.99,26.92,7.95,30.62,31.83,24.46,70.4,,9.92,3.64,9.28,25.21,,14.62,12.39,74.17,78.74,3.17,30.14,18.79,110.45,738.94,25.3,17.16
2022-10-28,527.51,35.46,62.2,96.66,19.64,17.23,57.75,60.35,32.12,112.98,5.63,59.67,37.04,8.68,34.01,61.09,15.12,20.71,21.26,84.41,22.85,6.63,66.8,25.12,18.49,28.79,26.92,7.84,30.94,32.01,24.79,73.91,,10.12,3.69,9.4,25.98,,14.4,12.67,72.58,77.85,3.09,30.2,18.32,111.78,736.84,25.34,17.19
2022-10-31,531.34,35.61,61.53,98.38,19.7,17.23,58.94,61.53,32.58,115.08,5.64,59.49,37.43,8.73,33.81,62.79,15.45,20.93,21.81,86.06,23.09,6.64,67.5,25.14,18.42,29.26,27.14,7.88,31.23,32.79,25.49,74.19,,10.06,3.7,9.46,26.22,,14.48,12.22,74.55,78.75,3.09,30.48,18.57,112.81,771.67,26.39,17.33
2022-11-01,567.57,36.39,61.45,100.01,18.96,17.52,59.69,62.1,33.08,115.57,5.65,59.83,37.62,8.72,34.58,61.94,15.81,21.31,22.05,86.71,23.05,6.78,67.53,25.14,18.56,29.93,27.21,8.03,31.35,32.81,25.59,73.62,,10.57,3.73,9.75,26.02,,14.55,12.0,76.0,79.23,3.08,31.12,18.7,112.54,786.64,26.81,17.6
2022-11-02,568.37,36.03,59.7,99.14,18.78,17.54,59.74,61.64,32.65,112.01,5.67,58.82,37.17,8.73,34.74,60.82,15.8,21.01,22.07,86.35,22.8,6.9,66.64,25.03,18.35,29.55,27.61,8.0,31.36,32.63,25.56,71.86,,10.52,3.77,9.67,26.18,,14.48,12.01,77.12,78.53,3.08,30.95,18.89,111.46,772.85,26.65,17.67
2022-11-03,569.9,36.05,59.86,99.44,18.79,17.71,60.2,61.34,33.52,113.23,5.66,59.3,37.29,8.74,35.0,59.94,15.67,21.01,21.97,86.85,22.82,6.72,67.38,25.14,18.51,29.12,27.53,7.96,31.2,32.56,25.24,71.94,,10.36,3.77,9.45,26.28,,14.76,12.33,76.55,77.99,3.1,30.61,18.38,112.89,780.56,26.45,17.42
2022-11-04,608.45,37.31,59.42,100.71,18.88,17.7,62.9,62.12,33.22,112.92,5.6,60.09,36.75,8.73,34.5,59.8,15.84,21.02,21.82,85.88,22.33,7.05,66.69,25.05,18.58,28.81,27.53,8.21,31.2,32.66,25.29,71.86,,10.29,3.81,9.38,26.67,,14.98,12.52,76.24,78.15,3.19,30.72,18.4,113.14,760.61,27.09,17.51
2022-11-07,628.67,36.88,59.44,98.24,18.98,17.69,62.1,61.93,33.43,113.79,5.75,65.38,36.26,8.86,34.2,61.24,15.94,21.05,21.99,85.35,22.61,7.16,67.02,25.39,18.45,28.68,27.52,8.31,30.91,32.7,25.54,72.67,,10.22,3.83,9.45,26.81,,15.49,12.81,75.39,78.95,3.25,30.87,18.4,111.99,761.57,27.41,17.56
2022-11-09,634.48,38.51,59.4,97.7,19.0,17.55,61.22,61.53,32.94,113.28,5.7,65.95,36.21,9.08,34.58,60.88,15.67,21.18,21.98,84.67,22.87,6.83,66.39,25.19,18.52,28.75,28.08,8.26,31.09,32.47,25.28,72.05,,10.08,3.83,9.07,26.78,,15.53,12.68,74.31,78.75,3.23,30.7,17.96,111.03,758.46,27.13,17.53
2022-11-10,633.69,38.63,58.37,96.4,18.35,17.48,59.39,60.08,32.53,114.21,5.67,65.31,35.98,9.0,34.69,60.35,15.3,21.16,22.22,84.12,23.39,6.79,66.51,25.2,18.17,28.58,27.71,8.2,31.4,32.05,24.54,70.83,,10.01,3.86,8.91,26.46,,15.28,12.38,74.09,78.6,3.18,30.6,17.83,107.88,742.88,26.73,17.44
2022-11-11,636.33,38.67,60.22,96.72,18.5,17.49,60.05,60.74,32.71,114.37,5.74,64.74,35.95,8.99,34.61,57.4,15.34,21.93,23.48,86.41,23.01,7.04,66.24,25.08,18.38,29.87,27.74,8.41,31.18,32.59,24.33,70.76,,9.97,3.88,8.87,27.07,,15.17,12.69,74.31,79.06,3.27,31.66,18.49,108.33,716.69,26.78,17.92
2022-11-14,638.5,38.7,62.06,96.65,18.5,17.49,60.02,60.52,32.5,113.68,5.71,64.82,36.21,8.78,33.27,57.35,15.7,22.09,23.54,85.8,23.19,7.46,65.04,24.76,18.59,30.16,27.03,8.42,31.57,32.41,24.16,71.26,,9.97,3.85,8.76,26.94,,14.95,12.58,74.55,78.5,3.31,31.84,18.6,107.43,720.73,26.94,17.78
2022-11-15,644.1,39.21,62.82,97.48,18.67,17.67,59.68,60.51,32.64,115.53,5.74,65.38,35.87,8.24,33.81,57.21,15.56,22.19,23.59,84.86,23.55,7.48,65.03,25.23,18.59,30.33,26.88,8.45,31.4,32.36,24.41,71.34,,10.01,3.93,8.96,26.82,,15.16,12.45,74.49,79.01,3.3,31.81,18.63,108.52,715.23,27.37,17.81
2022-11-16,628.03,38.36,61.01,97.6,18.6,17.59,58.88,59.39,33.02,116.35,5.69,65.26,35.95,8.34,34.17,57.13,15.51,22.22,23.8,84.09,23.63,7.32,65.57,25.28,18.44,30.49,26.79,8.28,32.28,32.47,24.32,71.13,,9.88,3.95,9.0,26.66,,15.13,12.26,74.68,78.69,3.24,32.03,18.63,108.02,704.47,27.17,17.86
2022-11-17,637.8,38.51,59.93,97.23,18.66,17.34,58.14,59.39,33.72,117.03,5.67,65.16,35.89,8.25,33.71,56.13,15.36,21.97,23.58,84.59,23.67,7.21,65.1,25.45,18.48,30.2,26.75,8.29,32.03,32.89,23.8,69.97,,9.78,3.96,9.05,26.73,,15.11,12.68,74.29,80.37,3.22,31.97,18.48,105.47,705.4,27.01,17.79
2022-11-18,638.06,38.43,59.92,97.99,18.68,17.05,57.79,58.5,32.73,115.81,5.65,64.86,35.34,8.15,33.62,55.29,15.34,22.18,23.52,84.64,23.49,7.18,65.72,25.47,18.2,30.32,26.55,8.28,32.18,32.81,23.19,68.89,,9.64,3.92,9.05,26.72,,15.2,12.44,74.02,79.31,3.21,31.92,18.52,104.81,698.51,26.78,17.66
2022-11-21,635.21,37.68,60.19,97.98,18.92,16.99,57.14,57.53,32.26,117.73,5.76,65.08,35.41,8.15,33.17,55.1,15.1,22.02,23.28,84.77,23.09,7.05,66.19,25.5,18.36,29.84,26.25,8.15,31.92,32.6,23.02,69.03,,9.56,3.74,9.08,26.24,,15.09,12.92,73.54,78.83,3.17,31.35,18.2,105.12,696.29,26.55,17.43
2022-11-22,640.32,38.15,60.88,98.25,18.92,16.98,57.4,57.58,32.76,117.23,5.7,65.67,35.4,8.13,33.26,55.04,15.26,22.18,23.24,85.98,23.16,7.05,66.57,25.56,18.85,30.16,26.49,8.28,31.85,32.9,23.22,69.09,,9.71,3.74,9.03,26.38,,15.11,13.38,74.05,78.87,3.2,31.65,18.35,106.46,711.19,26.9,17.43
2022-11-23,619.57,37.77,62.72,98.16,19.02,16.93,57.15,58.4,32.59,116.63,5.76,65.63,35.52,8.19,33.59,55.14,15.28,22.18,23.3,87.21,22.93,7.09,66.35,25.66,18.93,30.12,26.45,8.43,32.07,32.82,23.35,69.57,,9.77,3.77,8.92,26.3,,15.33,13.26,74.61,78.75,3.21,31.58,18.23,106.28,712.27,26.82,17.43
2022-11-24,622.4,37.9,65.58,98.62,19.1,16.99,57.07,58.32,32.62,117.34,5.96,66.2,35.12,8.11,33.65,55.08,15.47,22.71,23.68,91.17,23.05,7.17,67.46,25.98,18.95,31.01,26.52,8.49,31.94,33.26,23.7,69.82,,9.85,3.85,9.15,26.53,,15.37,13.04,75.89,81.06,3.21,32.27,18.67,106.63,721.94,26.96,17.86
2022-11-25,619.22,38.03,65.23,98.39,19.3,17.08,57.06,58.12,32.67,117.13,6.02,66.08,35.44,8.21,33.69,55.68,15.58,22.68,23.57,93.41,23.36,7.21,67.15,25.74,19.14,31.12,26.49,8.49,31.67,33.43,23.83,70.23,,9.87,3.88,9.15,26.92,,15.32,12.73,75.8,80.69,3.23,32.36,18.86,106.02,723.43,27.02,18.06
2022-11-28,616.85,37.99,64.31,99.75,19.39,17.26,57.73,58.38,32.74,115.82,6.33,66.55,35.32,8.16,33.56,56.12,15.41,22.49,23.32,93.31,24.01,7.06,66.82,25.94,19.31,30.89,26.47,8.37,31.66,33.46,23.64,69.96,,9.91,3.86,9.17,27.85,,15.35,12.57,75.86,82.24,3.19,32.41,18.81,105.89,726.84,27.09,18.19
2022-11-29,615.62,37.97,64.28,99.24,19.41,17.18,57.0,58.0,32.36,115.61,6.3,67.69,35.95,8.07,33.96,55.71,15.43,22.7,23.29,93.13,24.39,7.14,69.71,26.2,19.03,30.99,26.65,8.57,31.62,33.23,23.76,69.38,,9.89,3.88,9.09,27.9,,15.35,12.63,76.97,82.32,3.23,32.43,18.76,106.77,735.83,27.23,18.17
2022-11-30,621.89,38.09,64.37,100.51,19.6,17.6,56.81,57.89,32.04,117.39,6.33,68.9,36.54,8.07,34.21,56.82,15.8,22.53,23.44,94.04,24.6,7.38,71.03,26.37,18.83,31.11,26.47,8.7,31.97,33.63,24.68,69.88,,10.01,3.9,9.29,28.09,,15.2,13.42,76.69,83.65,3.27,32.37,18.81,108.37,743.26,27.82,18.25
2022-12-01,621.44,38.5,65.05,100.64,19.65,17.4,57.24,58.12,31.75,117.37,6.29,69.52,36.07,8.03,34.12,56.06,16.16,22.85,23.6,94.98,24.77,7.58,70.46,26.02,18.92,31.53,26.43,8.73,31.76,34.1,24.45,69.75,,10.01,3.87,9.2,28.01,,15.34,12.79,76.72,83.15,3.37,33.18,19.23,107.79,739.44,28.59,18.55
2022-12-02,622.62,38.4,66.35,99.51,19.68,17.17,57.38,57.5,32.36,117.38,6.33,70.02,35.73,8.04,34.39,54.34,16.33,22.83,23.42,93.93,24.32,7.55,69.2,25.75,19.0,31.16,26.24,8.69,31.7,33.8,23.9,68.64,,10.01,3.89,9.11,28.0,,15.33,12.83,76.25,81.34,3.41,32.83,19.46,106.94,741.77,28.45,18.49
2022-12-05,623.87,38.61,65.08,99.93,19.55,17.18,57.08,57.37,32.76,116.75,6.28,69.55,35.76,8.21,34.15,54.54,16.3,22.74,23.51,93.77,24.39,7.88,69.33,25.83,19.27,31.2,26.21,8.85,31.83,33.8,23.81,68.46,,10.18,3.97,9.2,27.59,,15.57,12.87,76.2,81.85,3.52,32.71,19.2,106.85,745.23,28.29,18.49
2022-12-06,639.97,38.76,65.21,100.09,19.67,17.34,57.12,57.7,32.23,115.26,6.1,69.88,35.58,8.22,33.35,53.81,16.39,22.54,23.48,93.44,24.14,7.69,70.24,25.53,19.09,30.69,26.26,8.73,31.78,33.93,23.87,67.88,,10.19,3.94,9.27,27.67,,15.36,13.19,75.77,81.56,3.44,32.32,19.01,106.9,745.33,28.46,18.45
2022-12-07,634.81,38.34,64.39,102.14,19.89,17.06,56.12,57.06,32.23,115.35,6.21,69.4,35.44,8.16,33.26,53.16,16.23,22.23,23.47,92.64,23.8,7.6,71.64,25.52,18.78,30.55,26.47,8.63,31.39,34.42,23.94,67.42,,9.99,3.89,9.16,27.26,,15.31,13.27,74.62,81.73,3.38,32.27,18.82,106.08,739.09,28.15,18.22
2022-12-08,638.89,38.6,64.08,101.98,20.43,17.06,56.54,56.69,32.1,115.16,6.23,69.42,35.51,8.18,33.22,54.18,16.27,22.14,23.6,91.96,23.79,7.72,71.59,25.79,19.2,30.82,26.34,8.71,31.15,35.13,24.09,67.61,,9.9,3.94,9.03,27.25,,15.43,13.3,71.91,82.23,3.4,31.99,18.76,105.54,736.41,28.22,18.1
2022-12-09,634.41,38.51,63.81,102.15,20.3,16.97,55.84,56.14,32.26,115.48,6.28,69.66,35.52,8.12,33.6,54.77,16.16,20.66,23.77,92.29,23.73,7.58,72.04,25.73,19.39,29.86,26.58,8.66,31.0,34.91,23.92,67.07,,9.85,3.89,9.0,26.84,,15.55,13.36,72.79,82.14,3.36,31.43,18.08,106.84,736.36,27.82,17.67
2022-12-12,637.57,38.1,64.59,100.23,20.41,16.88,55.61,56.04,31.88,114.58,6.48,70.01,35.17,8.25,33.95,54.15,16.3,20.68,23.95,91.8,23.9,7.56,71.9,25.74,19.45,29.44,26.72,8.67,30.64,35.07,23.89,67.43,,9.82,3.93,8.94,26.88,,15.47,13.55,72.39,82.83,3.4,31.37,18.02,105.58,732.1,28.09,17.77
2022-12-13,644.48,38.69,63.73,100.62,20.54,17.07,56.29,57.02,32.06,115.91,6.43,69.92,35.59,8.22,33.99,54.03,16.25,21.0,24.02,92.73,23.8,7.5,71.72,25.81,19.91,29.91,26.9,8.71,30.68,35.22,24.26,67.12,,9.84,3.99,8.97,27.0,,15.56,13.58,72.92,82.58,3.38,31.81,18.26,105.22,729.04,28.4,17.84
2022-12-14,643.78,38.93,63.55,99.59,20.49,17.14,56.69,57.32,32.15,114.69,6.48,69.65,35.67,8.24,34.35,54.95,16.35,21.23,24.22,92.41,23.69,7.68,71.04,25.5,20.2,30.05,26.89,8.87,30.76,35.58,24.31,67.29,,9.98,4.08,9.09,26.9,,15.78,13.7,73.33,83.38,3.44,32.13,18.6,105.85,733.01,28.29,17.94
2022-12-15,641.87,38.22,63.24,99.1,20.4,16.99,56.06,57.07,31.48,114.29,6.48,70.53,35.33,8.1,34.08,53.87,16.04,20.96,23.78,92.39,23.9,7.55,70.47,25.15,19.98,29.31,26.38,8.7,30.59,35.29,24.32,66.84,,10.01,4.07,8.97,26.52,,15.54,13.85,73.48,82.3,3.37,31.55,17.86,103.05,725.25,27.96,17.72
2022-12-16,631.87,37.2,62.18,96.74,20.33,16.66,55.43,56.82,30.32,113.8,6.35,70.21,34.93,7.97,32.86,53.68,15.77,20.7,23.89,91.59,23.5,7.48,70.69,24.96,19.82,28.96,26.09,8.7,30.22,35.25,23.66,66.07,,9.87,4.07,8.84,26.39,,15.22,13.62,72.85,81.96,3.38,30.93,17.82,101.42,710.76,27.57,17.48
2022-12-19,646.87,38.6,62.8,97.53,20.57,17.03,56.55,57.6,30.62,116.24,6.34,71.5,35.16,8.07,33.52,55.27,15.85,20.77,23.97,93.07,23.98,7.53,71.93,25.08,19.73,28.68,26.51,8.77,30.51,35.4,24.39,66.99,,9.99,4.03,9.08,26.73,,15.25,13.64,72.43,82.7,3.4,30.57,17.93,103.01,716.19,27.81,17.45
2022-12-20,661.16,38.23,62.61,97.57,20.65,16.96,56.43,57.22,30.88,114.65,6.32,71.22,34.98,8.03,33.32,54.04,15.79,20.7,23.8,92.32,23.91,7.48,70.77,25.17,19.81,28.68,26.48,8.72,30.33,35.06,24.1,66.37,,9.87,4.03,9.01,26.97,,15.25,13.81,72.46,82.65,3.37,30.97,17.77,102.46,713.33,27.9,17.44
2022-12-21,619.36,37.08,64.92,97.17,20.27,16.95,55.25,56.22,30.24,112.59,6.2,69.8,36.17,7.95,33.61,53.38,15.56,20.92,23.57,91.62,23.78,7.48,70.55,24.69,19.37,28.72,26.09,8.69,29.8,34.79,23.92,65.02,,9.76,3.97,8.96,26.58,,14.97,13.61,73.72,82.07,3.33,31.2,17.92,101.7,690.1,27.32,17.47
2022-12-22,614.06,37.05,65.13,97.77,19.99,16.9,53.94,55.91,29.95,112.95,6.09,69.36,35.99,7.91,33.16,52.28,15.66,20.89,23.49,92.01,23.52,7.45,70.0,24.64,19.03,28.96,25.88,8.63,29.98,34.2,23.32,64.89,,9.65,3.93,8.91,26.51,,14.97,13.31,74.09,81.66,3.27,31.12,17.74,101.43,672.95,27.56,17.43
2022-12-23,578.13,34.33,64.02,96.8,19.71,16.62,52.29,54.91,29.44,111.85,6.04,68.42,35.88,7.63,32.87,50.78,15.34,20.72,23.28,90.04,22.74,7.03,69.36,24.32,18.5,28.48,25.43,8.51,29.92,33.43,23.14,63.39,,9.48,3.86,8.76,25.74,,14.48,12.94,73.43,79.65,3.11,30.82,17.39,101.43,648.69,27.16,16.93
2022-12-26,589.96,34.85,63.8,96.74,20.19,16.67,53.62,55.42,30.26,112.17,6.04,69.11,35.16,7.84,32.39,51.55,15.52,20.74,23.75,90.65,23.17,7.25,69.26,24.71,19.28,28.58,26.05,8.56,29.78,33.89,23.38,64.29,,9.63,3.9,8.78,25.96,,15.06,13.43,73.32,79.27,3.19,31.05,17.48,101.35,685.61,27.8,17.06
