date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDUNILVR,ICICIBANK,INDIGO,INFY,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,MAXHEALTH,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TMPV,TRENT,ULTRACEMCO,WIPRO
2016-10-14,36.84,254.35,1327.45,1205.75,520.65,2798.3,317.49,106.13,38.47,275.24,587.0,313.05,606.25,2540.01,,767.77,406.35,315.45,,154.6,842.25,219.77,934.4,513.58,231.0,,174.25,156.35,983.23,678.55,5690.45,,343.86,120.83,184.7,99.96,246.33,,252.1,225.46,745.5,153.2,39.28,1183.1,419.1,385.25,556.1,210.35,4036.5,89.06
2016-10-17,36.73,250.75,1349.05,1182.3,519.0,2753.85,319.7,107.89,38.33,271.55,586.0,311.25,605.79,2464.74,,748.79,404.2,309.42,,150.65,849.25,235.23,935.15,511.2,231.68,,171.98,153.85,965.3,656.55,5599.1,,337.9,122.92,185.63,99.03,242.45,,253.2,220.5,733.95,150.25,39.14,1181.22,408.55,386.1,547.55,208.55,4012.85,88.53
2016-10-18,37.35,267.0,1378.15,1174.5,532.45,2792.65,332.6,111.74,38.84,276.37,592.75,312.55,609.07,2506.91,,755.31,417.4,314.46,,152.35,855.6,245.77,938.2,519.53,236.83,,178.26,155.39,992.17,666.67,5626.7,,343.7,123.33,184.33,99.23,247.12,,256.9,224.83,743.5,151.9,40.49,1200.1,425.1,390.1,554.25,212.1,4022.75,90.52
2016-10-19,37.68,271.6,1365.2,1169.3,535.55,2787.95,336.12,111.89,38.56,276.64,596.35,312.55,613.1,2497.82,,758.17,415.27,314.59,,151.0,846.0,240.95,948.15,520.9,230.57,,174.89,154.8,994.03,663.95,5604.6,,339.63,124.21,185.7,100.43,248.55,,255.4,222.48,750.25,154.6,40.59,1197.55,424.9,388.4,550.5,209.5,4032.55,92.81
2016-10-20,38.77,285.25,1353.75,1165.75,540.05,2796.55,333.73,112.14,38.66,278.58,596.6,312.6,615.76,2498.86,,759.25,407.77,313.88,,155.25,840.3,252.36,937.95,518.33,230.47,,174.09,154.47,1002.43,663.7,5644.5,,342.14,124.17,187.57,100.49,248.6,,260.2,222.05,745.5,152.35,40.83,1200.57,425.0,389.6,546.85,208.45,4007.1,92.89
2016-10-21,38.91,285.75,1370.15,1153.5,526.1,2802.35,327.54,113.43,38.31,279.16,583.25,313.3,622.72,2512.22,,749.68,415.88,317.67,,151.85,851.2,252.18,936.2,519.15,231.24,,173.53,156.3,1007.23,663.38,5650.2,,343.45,124.58,186.53,99.53,243.26,,258.5,224.38,747.75,152.5,40.7,1214.32,434.1,379.4,544.5,205.45,3980.9,93.6
2016-10-24,38.91,285.65,1323.5,1127.5,521.55,2790.0,322.1,112.89,38.44,276.37,584.7,321.25,617.85,2491.44,,749.95,405.33,315.89,,150.85,848.35,258.68,931.95,513.55,232.4,,171.17,157.47,995.1,669.62,5713.9,,342.67,126.12,194.9,99.06,243.05,,262.95,225.0,747.15,154.05,40.59,1213.85,429.15,377.55,559.8,203.1,3971.5,90.74
2016-10-25,36.78,312.8,1320.4,1139.75,529.1,2801.55,324.86,114.17,38.43,281.01,584.5,319.65,640.12,2463.1,,750.65,402.27,312.58,,150.5,832.35,262.95,925.5,508.6,229.9,,170.94,157.31,989.4,651.95,5781.45,,339.7,126.67,192.5,100.32,242.49,,261.45,225.49,747.4,150.0,39.56,1199.22,434.05,373.3,553.8,203.85,4017.05,90.26
2016-10-26,36.67,305.1,1328.75,1123.1,487.55,2823.95,332.8,114.84,38.17,286.33,577.65,319.3,648.46,2441.88,,749.95,395.42,309.83,,150.2,842.85,253.09,931.6,507.1,229.9,,166.82,162.3,988.2,654.47,5869.1,,341.27,126.54,193.4,98.72,240.94,,258.75,219.8,738.7,145.4,37.98,1198.12,423.05,375.55,530.05,199.1,3937.55,88.42
2016-10-27,36.48,305.0,1331.1,1085.45,485.65,2761.5,326.8,110.48,38.16,291.2,585.75,316.3,664.96,2449.19,,739.54,387.15,313.02,,148.3,840.3,258.45,937.75,501.75,234.08,,163.7,161.32,983.53,649.88,5860.15,,346.85,126.42,193.87,98.72,239.72,,255.4,212.61,746.9,137.75,37.84,1209.05,414.1,369.2,522.0,197.8,3941.55,86.57
2016-10-28,36.45,307.0,1340.0,1069.9,486.9,2848.1,338.32,107.25,39.43,287.37,575.15,324.8,672.69,2402.0,,744.74,381.58,314.76,,149.65,836.5,251.68,930.7,498.75,234.08,,165.88,163.87,987.13,655.9,5876.15,,349.29,126.88,191.27,98.94,241.14,,258.0,210.42,743.4,139.95,38.63,1199.35,435.65,373.55,537.0,199.4,3982.7,86.64
2016-11-01,36.37,305.15,1337.8,1076.7,475.8,2825.6,345.89,106.08,40.31,286.1,571.75,330.05,665.32,2532.1,,742.55,386.45,314.95,,156.95,835.25,250.32,940.2,494.73,231.05,,166.29,161.11,975.43,663.17,5878.1,,339.72,129.17,192.77,99.51,240.24,,258.95,205.34,733.75,138.6,39.8,1175.0,433.55,372.7,530.6,207.35,3976.75,86.39
2016-11-02,35.28,299.9,1301.35,1062.75,476.8,2818.8,337.26,101.99,39.45,279.03,560.1,327.95,652.16,2477.98,,722.02,382.15,311.54,,156.5,841.1,247.18,935.15,490.52,228.5,,163.4,160.8,965.77,684.65,5794.6,,337.96,130.42,184.83,98.49,234.01,,251.05,207.14,714.05,134.95,39.38,1152.03,429.8,377.6,513.3,200.7,3896.1,85.86
2016-11-03,35.15,288.2,1279.45,1037.15,475.85,2829.85,334.77,103.08,39.56,278.44,560.0,327.0,652.47,2454.94,,701.85,381.55,313.74,,162.8,839.4,245.23,933.0,483.42,231.39,,159.91,161.2,962.8,680.47,5805.55,,335.89,127.54,178.37,98.41,234.06,,245.65,203.96,703.65,131.35,38.42,1159.72,428.0,377.2,510.2,202.05,3906.65,83.93
2016-11-04,34.0,287.7,1285.6,1043.05,478.7,2814.3,319.67,99.32,39.39,276.42,544.7,315.9,615.94,2392.98,,694.63,397.38,310.92,,158.85,848.0,245.27,919.75,485.5,239.81,,159.13,159.93,946.53,686.17,5704.85,,332.7,127.92,179.67,97.62,229.85,,242.85,200.88,651.5,126.85,38.4,1165.28,430.05,369.05,512.3,195.8,3854.55,84.84
2016-11-07,34.38,293.5,1280.55,1037.35,485.4,2824.1,314.14,99.04,39.45,275.42,545.75,319.3,621.33,2402.16,,708.71,408.6,312.36,,167.6,837.65,253.36,925.25,488.98,246.99,,160.05,160.37,932.0,688.97,5715.95,,322.9,129.25,178.13,97.88,228.85,,252.7,201.7,654.9,128.0,39.31,1138.53,444.85,370.5,506.35,195.3,3908.5,84.38
2016-11-08,35.31,289.85,1279.15,1057.0,490.85,2865.0,307.2,98.37,39.98,274.79,535.3,317.05,623.8,2426.78,,702.62,404.5,313.58,,167.4,844.6,257.45,927.05,491.3,246.12,,165.69,162.36,931.47,692.3,5669.0,,322.58,128.46,180.4,99.56,229.38,,252.65,205.87,635.4,127.45,38.93,1141.6,454.15,371.15,540.2,201.75,3958.95,84.7
2016-11-09,33.73,282.4,1296.75,1050.95,487.55,2778.55,303.24,92.92,39.5,271.28,526.3,317.05,656.51,2333.12,,691.16,392.42,312.81,,162.1,828.3,255.86,948.6,479.15,238.95,,168.09,164.42,926.97,666.67,5392.95,,319.39,128.42,179.93,101.36,229.63,,260.0,192.52,660.75,121.9,38.05,1084.93,434.5,348.8,533.5,198.65,3765.75,83.79
2016-11-10,35.5,294.55,1304.8,1011.3,506.95,2726.6,308.95,92.92,41.32,278.17,563.7,333.2,655.65,2306.62,,710.03,394.83,319.64,,175.75,818.55,266.0,936.65,469.7,241.74,,175.64,163.85,941.4,660.65,5328.5,,321.01,129.0,184.0,106.0,230.96,,281.3,188.33,666.2,125.4,41.63,1077.72,442.25,349.35,533.7,199.45,3841.25,83.43
2016-11-11,34.85,276.75,1265.75,962.3,498.75,2647.6,302.18,85.81,39.46,271.64,547.95,324.05,651.25,2168.52,,693.59,382.05,318.95,,172.3,801.75,251.27,915.25,460.77,233.94,,172.11,163.12,925.87,620.1,5134.25,,312.76,126.42,182.3,102.99,228.98,,273.0,171.89,688.0,118.65,40.63,1050.57,429.4,334.95,507.3,191.85,3634.1,82.94
2016-11-15,33.7,266.65,1189.55,890.8,479.3,2576.1,282.79,81.5,39.07,272.77,552.4,313.65,662.14,2028.11,,632.1,385.38,313.69,,167.75,805.45,245.23,883.6,461.77,228.69,,169.38,157.91,913.53,619.15,4846.6,,297.88,125.12,183.73,104.03,225.25,,278.2,163.18,682.45,117.0,37.45,1060.65,430.95,329.4,457.4,191.55,3364.15,83.99
2016-11-16,33.76,265.25,1172.05,935.7,472.7,2605.65,292.45,89.98,39.59,279.07,538.15,313.05,642.19,2111.67,,630.14,386.92,311.09,,162.8,808.75,242.0,833.4,470.45,222.34,,169.83,154.11,917.03,618.67,4990.8,,298.28,125.12,181.6,106.03,225.51,,277.2,166.07,667.4,121.3,37.42,1094.8,443.6,320.3,458.45,193.35,3370.25,83.49
2016-11-17,34.3,264.6,1168.75,918.45,474.1,2549.8,291.82,87.11,39.84,267.81,545.7,306.85,641.43,2103.6,,632.49,380.08,307.55,,168.3,811.65,243.32,860.2,464.9,222.91,,165.46,155.25,914.0,609.83,4925.55,,297.9,126.5,182.17,108.51,223.5,,277.45,164.68,669.25,118.6,37.42,1068.6,441.85,315.9,472.85,189.2,3335.85,82.2
2016-11-18,35.06,261.9,1196.25,908.2,473.45,2574.8,294.32,87.84,39.63,273.76,550.95,306.7,642.97,2179.23,,631.56,381.92,302.85,,165.35,802.85,240.55,848.9,460.0,219.4,,169.16,155.85,913.63,619.92,4950.9,,294.08,132.54,183.4,107.97,225.73,,275.8,162.08,688.85,120.1,36.69,1062.55,445.3,303.3,471.25,186.45,3392.8,81.97
2016-11-21,34.22,255.7,1147.65,900.0,465.7,2524.4,284.57,83.22,38.73,269.93,545.1,300.75,626.88,2036.16,,607.53,379.17,299.67,,157.35,797.75,237.45,850.7,455.55,215.89,,162.18,152.54,898.6,599.7,4787.45,,293.4,129.08,184.03,104.09,226.64,,257.35,161.46,690.35,115.65,35.39,1066.45,447.15,304.1,456.95,182.55,3322.3,82.84
2016-11-22,34.08,260.8,1178.6,907.75,470.75,2599.5,290.15,85.8,39.4,273.94,550.5,303.4,624.33,2065.3,,621.42,381.05,299.51,,166.55,819.9,238.82,858.7,457.1,217.72,,163.92,153.92,886.37,609.55,4934.55,,294.7,128.42,185.27,103.36,228.91,,257.35,160.87,689.9,117.3,36.02,1067.5,453.4,306.9,464.85,184.35,3422.75,84.45
2016-11-23,34.52,263.7,1190.35,942.05,480.5,2600.35,293.11,85.03,39.22,270.87,552.8,304.05,625.72,2096.03,,626.66,381.73,296.19,,173.7,831.7,240.86,869.5,460.12,216.32,,165.12,153.23,904.83,595.9,4880.85,,295.79,133.21,186.6,102.18,230.64,,258.65,166.1,701.3,117.65,37.41,1078.18,453.1,312.5,471.5,183.0,3452.2,84.17
2016-11-24,33.59,257.7,1232.6,936.1,468.2,2630.9,294.95,82.07,39.35,272.54,553.65,300.35,622.34,2035.66,,625.12,383.9,291.38,,180.45,825.3,235.73,867.3,465.15,215.21,,161.48,148.42,899.77,581.85,4830.15,,306.17,130.83,184.83,104.09,225.69,,261.75,169.86,682.5,115.1,37.93,1094.22,458.65,307.55,452.95,182.0,3483.75,84.52
2016-11-25,34.63,265.05,1202.8,945.45,471.2,2613.05,297.02,87.79,39.54,271.28,565.05,304.25,633.69,2022.26,,635.03,400.98,297.33,,180.5,833.6,236.45,870.15,488.75,220.32,,167.38,150.43,913.8,586.5,4873.6,,307.96,134.58,184.97,106.12,227.14,,260.95,178.13,714.15,118.5,38.94,1150.18,487.25,316.15,452.35,181.65,3497.45,87.14
2016-11-28,35.75,272.75,1236.85,936.1,472.9,2637.0,294.19,87.93,41.97,287.32,570.55,304.9,634.58,2021.39,,648.11,403.02,296.11,,178.65,837.85,232.09,888.1,489.88,225.03,,172.24,150.03,904.63,581.25,4893.75,,314.45,136.96,189.33,107.16,225.53,,253.55,180.84,715.15,120.95,38.74,1141.3,489.35,306.55,454.7,181.45,3504.85,86.36
2016-11-29,36.21,276.9,1225.3,958.55,464.65,2664.15,293.81,90.72,42.65,292.77,569.15,308.4,637.65,2129.41,,655.33,402.65,294.69,,175.4,832.7,232.23,874.55,486.3,222.48,,169.74,149.08,901.63,592.92,5088.15,,314.45,135.83,189.87,106.57,228.06,,252.7,177.05,706.5,121.95,38.96,1129.93,483.85,313.85,459.85,181.95,3536.25,87.22
2016-11-30,37.08,277.9,1195.3,969.9,469.85,2685.15,299.0,91.98,43.61,292.55,566.6,308.6,639.38,2161.98,,671.45,401.9,299.9,,175.75,844.0,241.41,859.8,487.77,223.88,,172.9,151.09,921.83,592.55,5266.0,,314.48,135.96,192.6,107.94,226.31,,258.35,176.25,709.8,123.85,39.54,1138.03,485.2,323.5,459.3,180.25,3603.45,87.23
2016-12-01,36.59,275.1,1207.2,939.15,466.05,2694.9,293.93,91.42,43.45,286.78,568.2,306.3,647.75,2220.23,,673.49,401.55,299.31,,171.35,848.1,235.59,838.55,487.8,224.84,,167.63,148.99,925.57,580.05,5252.1,,314.2,134.92,194.77,103.67,228.07,,255.65,175.7,721.5,121.9,39.02,1131.72,475.05,324.9,448.2,178.7,3570.7,87.81
2016-12-02,37.08,265.9,1197.95,904.85,459.95,2701.35,297.77,88.65,43.0,287.14,571.2,305.85,636.1,2275.62,,673.38,396.8,297.27,,168.75,831.45,235.91,843.25,482.25,220.03,,165.66,144.71,907.9,572.78,5068.1,,311.55,134.71,194.17,103.39,227.38,,254.1,174.52,720.35,121.55,38.72,1110.93,473.4,313.2,432.9,177.9,3585.65,86.33
2016-12-05,37.95,268.7,1198.9,937.65,460.75,2740.75,303.17,90.22,43.38,294.49,573.0,305.35,633.63,2274.83,,672.72,396.7,299.09,,174.5,844.9,237.14,849.65,480.83,223.93,,164.85,145.96,904.1,590.65,5202.95,,311.45,135.38,196.93,104.12,227.18,,256.9,174.7,713.1,123.65,39.4,1093.0,462.4,325.85,439.3,199.5,3582.75,85.62
2016-12-06,38.03,271.9,1218.0,934.15,455.95,2733.3,299.9,89.81,44.15,296.38,574.85,305.7,639.18,2245.75,,674.42,390.45,298.61,,175.4,836.0,237.27,849.25,483.25,221.66,,164.4,146.8,908.1,587.7,5135.2,,313.3,135.92,199.17,102.88,229.77,,259.1,179.39,706.15,123.4,39.87,1091.18,465.45,323.5,441.1,198.35,3601.9,85.84
2016-12-07,38.06,277.4,1226.15,932.2,447.1,2699.05,295.72,89.11,44.2,295.75,570.85,305.3,636.76,2338.2,,676.23,392.67,295.4,,175.05,833.7,235.18,849.3,483.2,218.77,,164.63,146.87,902.53,591.0,5116.65,,314.1,135.96,198.07,102.63,228.39,,255.6,175.03,664.0,122.3,39.24,1077.28,455.6,324.2,445.35,198.2,3568.05,85.0
2016-12-08,38.52,287.1,1224.1,936.15,449.35,2778.6,299.54,91.15,44.86,299.62,582.75,312.1,642.34,2324.99,,689.97,397.42,299.88,,179.2,843.0,238.86,851.15,492.33,224.65,,165.68,149.73,911.3,604.6,5234.6,,316.54,135.88,202.2,104.43,233.17,,259.9,177.29,675.7,123.85,41.09,1097.88,463.75,326.6,461.55,203.7,3593.0,85.99
2016-12-09,38.91,285.65,1225.1,941.75,456.4,2720.15,299.71,89.64,45.71,299.22,578.9,306.45,637.28,2284.44,,677.66,401.65,299.58,,182.1,845.05,244.05,847.6,494.67,227.39,,164.65,149.05,908.13,594.17,5235.0,,317.62,136.71,204.53,103.75,235.2,,266.65,173.39,673.0,123.9,41.02,1097.62,471.7,326.55,464.1,202.75,3568.95,85.89
2016-12-12,38.77,281.35,1226.5,910.25,445.1,2655.15,297.52,84.36,45.63,296.65,574.8,305.3,629.58,2217.92,,664.85,399.9,296.11,,181.95,832.6,240.77,828.0,488.67,223.69,,162.24,145.97,909.97,582.8,5144.4,,315.68,137.88,207.63,103.92,234.8,,263.65,169.11,676.4,123.35,40.42,1104.1,469.4,321.7,454.4,199.8,3462.35,85.04
2016-12-13,38.63,286.0,1237.7,906.75,452.95,2659.15,287.48,83.68,44.66,297.41,578.85,305.95,633.37,2233.41,,656.21,400.48,296.56,,176.95,831.15,240.36,816.25,495.1,226.91,,163.19,146.19,917.13,583.7,5163.15,,316.48,137.33,208.0,104.2,237.68,,266.15,164.44,684.35,123.35,40.12,1100.15,484.55,320.05,470.65,202.25,3366.75,86.95
2016-12-14,38.66,283.85,1238.0,914.35,467.2,2648.5,277.58,84.88,43.18,290.75,568.0,292.0,629.54,2180.16,,656.48,410.4,293.92,,176.0,821.8,236.86,817.8,499.88,224.5,,163.01,145.56,906.63,586.97,5141.05,,311.76,136.29,203.53,102.35,242.18,,262.9,163.86,678.4,122.75,39.8,1103.8,476.65,322.15,472.35,197.75,3315.05,87.43
2016-12-15,39.72,284.25,1207.55,903.0,478.1,2670.65,271.08,85.38,43.61,287.01,563.15,290.15,621.5,2151.53,,641.44,416.08,294.15,,176.1,816.05,236.64,829.55,496.17,221.18,,163.07,144.95,904.57,593.28,5152.05,,308.84,133.5,206.45,103.13,240.69,,265.4,166.1,649.95,124.45,39.95,1129.65,477.45,315.35,463.2,197.6,3264.5,87.39
2016-12-16,40.08,280.25,1215.85,899.9,472.8,2659.5,282.98,85.08,43.79,279.62,566.2,288.25,621.56,2175.91,,630.71,410.3,295.58,,170.2,816.95,232.36,830.3,502.58,217.96,,161.83,143.82,907.07,590.5,5188.65,,305.76,133.33,201.7,103.39,241.65,,264.75,165.32,647.35,124.3,39.45,1141.32,477.15,321.7,473.15,198.55,3177.65,86.91
2016-12-19,39.86,276.45,1195.6,878.4,467.6,2642.1,273.28,82.29,43.62,275.33,569.15,287.35,613.77,2160.08,,635.84,412.35,294.19,,169.15,809.75,233.73,832.8,502.33,218.58,,159.9,143.93,896.63,588.53,5115.05,,301.54,133.25,201.4,103.56,242.88,,261.35,161.57,632.25,124.3,39.1,1144.45,473.35,316.85,471.8,199.7,3107.7,86.92
2016-12-20,39.37,272.4,1179.8,865.7,461.65,2585.95,269.46,80.58,42.79,272.68,563.1,290.6,609.3,2115.62,,639.47,415.08,295.48,,167.15,801.4,228.73,833.15,506.08,221.42,,159.16,143.67,903.67,589.3,5108.0,,295.9,134.88,199.85,102.35,241.82,,254.55,157.97,627.9,121.25,38.44,1169.65,476.75,317.95,473.15,196.25,3145.6,87.5
2016-12-21,40.1,274.2,1179.85,865.55,457.7,2585.25,265.99,78.86,42.84,271.91,562.8,292.2,607.37,2130.47,,639.39,410.4,295.0,,168.8,796.8,230.23,832.35,500.77,217.91,,158.62,143.96,894.67,595.22,5137.85,,292.32,136.38,201.5,103.08,243.04,,255.35,157.78,614.45,121.6,38.54,1156.8,474.45,319.7,468.5,196.05,3192.35,86.71
2016-12-22,39.07,263.55,1159.3,870.3,447.55,2564.15,255.01,76.54,42.25,263.39,561.4,287.65,602.47,2130.53,,631.6,408.55,293.27,,161.25,787.05,229.95,828.25,492.35,219.11,,156.66,142.63,876.43,591.8,5084.4,,288.39,133.75,194.9,102.23,240.78,,249.8,154.23,609.15,119.4,37.37,1153.85,473.95,309.8,469.6,193.1,3143.7,86.57
2016-12-23,38.88,262.9,1136.4,874.0,438.1,2618.8,262.04,80.89,41.97,266.37,582.3,287.85,599.71,2092.19,,639.24,396.88,296.56,,159.3,789.5,228.95,825.05,494.23,216.37,,156.8,142.35,891.63,585.8,5197.15,,290.18,134.21,192.95,102.54,241.68,,249.15,156.61,623.5,118.85,37.24,1144.05,467.1,314.3,465.65,196.15,3107.1,86.02
2016-12-26,37.98,260.0,1126.0,867.8,432.0,2600.7,261.79,81.0,41.1,266.86,554.95,285.0,597.2,2027.28,,628.67,395.2,293.75,,151.5,801.8,225.59,828.6,491.38,216.66,,153.27,142.21,891.73,574.35,5167.35,,291.9,133.29,189.0,100.58,239.43,,244.2,153.02,611.25,117.0,36.21,1146.55,463.6,307.85,457.85,196.0,3088.75,85.52
2016-12-27,38.63,266.95,1141.1,876.0,437.65,2633.8,274.36,80.97,41.58,270.02,563.65,288.95,606.99,2070.1,,626.01,402.42,296.3,,155.55,806.75,230.5,830.25,499.48,225.37,,158.02,142.43,903.73,583.62,5224.0,,293.88,133.67,190.3,101.84,243.37,,248.75,157.52,621.1,120.55,37.39,1161.7,468.2,316.35,466.95,199.95,3156.55,87.23
2016-12-28,38.58,268.5,1155.0,875.7,440.05,2633.15,280.08,82.02,41.18,269.93,562.4,295.2,613.91,2088.48,,625.78,403.52,296.69,,153.6,810.3,228.86,829.8,499.25,226.72,,158.51,142.61,899.97,587.05,5231.25,,294.88,133.96,189.9,101.25,239.94,,247.75,158.75,621.35,119.6,37.01,1156.7,474.15,314.25,463.35,201.4,3159.5,88.0
2016-12-29,39.81,264.65,1160.15,880.05,444.25,2651.45,287.22,83.33,41.44,273.08,564.85,298.65,613.25,2149.12,,650.77,409.67,301.3,,154.75,818.5,228.27,815.55,496.17,227.25,,159.98,142.68,892.8,587.47,5314.8,,298.71,136.29,191.6,101.28,243.54,,247.65,162.14,614.7,121.1,37.38,1175.85,482.7,320.95,470.9,200.55,3216.2,88.57
2016-12-30,41.71,268.45,1179.9,891.05,449.95,2632.2,289.48,84.22,41.67,275.47,568.8,300.0,612.08,2180.3,,665.62,413.98,301.55,,155.05,826.35,232.09,821.45,505.3,232.69,,162.75,143.94,899.4,592.35,5319.55,,301.42,137.29,191.35,103.22,247.42,,250.2,166.31,630.0,122.0,37.28,1182.78,488.9,326.8,472.0,200.4,3250.2,88.96
2017-01-02,41.93,273.8,1189.2,904.65,447.75,2598.5,294.96,87.0,41.38,280.29,566.0,300.05,616.68,2252.4,,673.76,414.25,299.27,,158.85,825.35,229.05,822.35,500.55,232.01,,163.43,142.96,906.4,614.9,5466.0,,298.72,137.33,192.25,103.3,248.04,,243.6,172.34,634.05,123.55,38.75,1180.68,488.0,333.95,487.05,201.8,3371.35,88.42
2017-01-03,41.71,273.95,1205.45,896.6,455.25,2619.2,301.67,88.4,43.13,274.39,573.65,305.3,614.48,2250.07,,670.52,417.58,297.48,,158.85,829.85,231.27,819.85,496.92,234.33,,164.46,142.35,911.47,611.28,5508.4,,301.37,137.88,192.5,105.78,249.02,,244.9,174.01,636.1,124.45,38.42,1184.12,491.55,348.15,481.1,201.0,3326.7,87.56
2017-01-04,42.39,274.9,1220.95,906.6,453.1,2684.1,296.08,87.19,43.4,282.9,568.25,306.15,618.26,2219.65,,668.9,428.48,296.38,,158.9,821.6,228.27,843.4,498.88,236.35,,163.05,139.12,917.73,610.97,5502.15,,294.51,137.38,194.8,105.05,243.93,,242.9,177.68,637.35,124.45,38.63,1189.75,500.6,359.65,486.65,199.9,3301.4,89.18
2017-01-05,43.13,287.5,1207.25,916.5,458.05,2723.35,301.85,89.97,43.39,289.39,579.85,308.3,627.25,2232.44,,667.98,422.33,296.55,,162.0,833.15,233.86,841.85,498.08,237.6,,175.65,139.79,928.2,613.67,5634.95,,296.09,137.5,199.65,107.35,246.28,,245.35,178.28,643.45,125.2,39.95,1167.2,488.1,358.05,502.15,200.35,3382.85,90.08
2017-01-06,42.86,286.05,1196.5,929.5,455.2,2707.35,297.86,87.85,42.78,288.18,582.85,306.2,631.83,2271.77,,659.84,407.2,298.41,,160.75,833.75,234.68,840.8,486.12,233.7,,175.2,143.37,927.3,610.22,5615.55,,296.49,136.67,202.55,106.2,245.72,,245.9,180.81,640.75,124.65,39.97,1140.7,469.75,355.2,497.75,200.0,3322.75,88.12
2017-01-09,42.91,284.7,1190.7,910.1,452.75,2723.15,299.27,87.82,44.07,286.55,576.7,300.0,612.04,2300.0,,662.42,419.15,298.8,,158.0,831.05,235.18,852.7,485.17,236.73,,176.05,141.85,920.43,602.0,5658.5,,295.54,135.88,198.0,104.93,246.34,,247.05,181.13,632.05,124.75,40.21,1151.85,473.45,354.6,500.15,200.45,3291.85,88.5
2017-01-10,43.7,293.9,1196.9,923.6,447.35,2740.75,301.02,89.97,45.81,288.49,574.9,300.6,608.37,2300.5,,654.44,418.92,303.59,,164.4,830.55,236.55,860.0,485.27,239.72,,178.45,142.53,925.0,606.75,5674.85,,295.29,135.25,198.45,104.93,249.12,,248.3,183.07,638.55,124.45,41.15,1157.68,473.5,361.45,516.25,198.85,3279.45,89.34
2017-01-11,44.06,295.65,1199.3,934.65,453.6,2718.55,301.85,89.61,46.29,290.88,576.95,316.85,608.49,2316.14,,661.88,416.62,308.5,,174.95,841.5,240.64,869.05,484.55,238.37,,187.1,145.68,941.57,616.0,5762.35,,295.74,137.08,197.65,106.76,248.25,,252.15,188.21,648.2,127.55,42.71,1162.2,474.05,360.75,519.25,199.05,3353.1,89.29
2017-01-12,43.67,292.75,1206.0,933.55,455.2,2737.15,301.86,89.12,47.0,290.02,586.25,313.2,601.7,2282.65,,660.07,423.85,308.75,,177.0,825.9,243.95,877.8,500.02,235.58,,188.5,145.59,966.23,606.7,5777.35,,292.75,144.75,199.55,111.38,247.62,,251.25,183.69,644.75,125.15,42.64,1172.18,481.2,363.7,518.25,196.95,3352.5,90.6
2017-01-13,42.77,294.05,1187.4,933.25,472.8,2708.55,301.96,90.0,46.32,288.58,583.4,315.0,595.95,2279.35,,652.74,425.12,308.12,,172.25,827.95,243.68,880.8,487.9,240.39,,188.9,145.55,959.17,608.92,5699.5,,294.96,142.5,201.3,110.9,249.25,,250.9,186.16,653.0,128.35,42.53,1124.65,488.5,358.35,514.85,214.0,3319.7,90.87
2017-01-16,43.48,300.65,1176.6,935.25,477.25,2721.65,301.26,91.77,46.35,287.14,588.8,313.8,597.06,2234.33,,659.45,415.27,311.91,,172.6,827.5,244.82,875.8,477.83,239.57,,189.35,146.24,961.87,605.5,5676.9,,294.17,142.21,198.35,112.16,246.01,,255.75,187.23,643.5,127.65,43.68,1129.28,487.15,362.85,526.4,213.05,3340.2,90.89
2017-01-17,43.02,294.85,1167.1,960.15,487.2,2728.9,301.97,91.43,45.9,287.05,587.25,307.0,595.31,2235.01,,652.28,418.88,309.62,,171.05,840.65,244.0,878.25,477.7,242.61,,186.7,145.2,963.83,602.22,5669.4,,294.79,146.42,194.8,111.23,238.01,,256.0,186.14,649.7,127.6,43.28,1139.38,486.75,359.95,523.7,211.6,3380.25,90.45
2017-01-18,43.16,291.9,1174.6,963.35,488.5,2699.7,304.67,93.04,45.82,282.9,580.8,308.7,589.61,2245.0,,667.44,422.02,310.65,,177.0,864.95,244.05,879.65,475.4,241.55,,191.1,146.22,968.3,607.3,5684.45,,295.91,143.96,198.0,111.63,236.02,,258.35,184.63,649.95,128.65,44.62,1147.55,483.65,367.0,522.45,212.0,3501.65,90.55
2017-01-19,43.92,295.35,1179.85,962.7,483.8,2695.3,315.48,92.63,45.15,285.79,580.35,307.35,588.05,2282.21,,667.21,422.08,309.08,,176.1,860.3,245.18,904.15,479.05,244.72,,192.65,145.64,966.3,605.4,5718.35,,295.57,145.12,200.85,113.51,236.29,,258.4,183.75,643.45,130.5,44.51,1145.5,481.4,372.7,531.45,210.7,3461.45,89.81
