symbol,date,pe
BEL,2023-09-15,33.2091481640938
BEL,2023-09-18,34.236991377650504
BEL,2023-09-20,33.5028171202238
BEL,2023-09-21,33.09902277232047
BEL,2023-09-22,33.2948033211416
BEL,2023-09-25,33.42940268184383
BEL,2023-09-26,33.68636068458048
BEL,2023-09-27,33.42940268184383
BEL,2023-09-28,33.05007856866603
BEL,2023-09-29,33.84543401421163
BEL,2023-10-03,34.06568479775829
BEL,2023-10-04,33.98003337491386
BEL,2023-10-05,34.00450360963939
BEL,2023-10-06,34.016740594103844
BEL,2023-10-09,33.221385148558255
BEL,2023-10-10,34.24922836211496
BEL,2023-10-11,33.71083465350939
BEL,2023-10-12,33.82096004528272
BEL,2023-10-13,33.63741648092604
BEL,2023-10-16,33.62517949646159
BEL,2023-10-17,33.906615202330514
BEL,2023-10-18,33.53952807361716
BEL,2023-10-19,33.52729108915271
BEL,2023-10-20,32.842061035380446
BEL,2023-10-23,32.474973906667095
BEL,2023-10-25,32.107886777953745
BEL,2023-10-26,31.532785850158188
BEL,2023-10-27,32.352611530429314
BEL,2023-10-30,32.29143034231042
BEL,2023-10-31,32.609573267369335
BEL,2023-11-01,32.40155573408375
BEL,2023-11-02,32.976660396082686
BEL,2023-11-03,33.27032935221269
BEL,2023-11-06,33.68636068458048
BEL,2023-11-07,33.78425282609273
BEL,2023-11-08,34.35935375388829
BEL,2023-11-09,33.75977885716382
BEL,2023-11-10,33.96779639044941
BEL,2023-11-13,35.093528011314994
BEL,2023-11-15,35.007876588470566
BEL,2023-11-16,34.897751196697236
BEL,2023-11-17,35.754287830361726
BEL,2023-11-20,35.2036571372917
BEL,2023-11-21,34.95893238481613
BEL,2023-11-22,34.71420763234056
BEL,2023-11-23,34.10239575115165
BEL,2023-11-24,34.34712050362721
BEL,2023-11-28,34.57960827163833
BEL,2023-11-29,34.50619009905498
BEL,2023-11-30,35.70533989250391
BEL,2023-12-01,36.08466400568172
BEL,2023-12-04,37.57748648946402
BEL,2023-12-05,37.19816237628622
BEL,2023-12-06,38.213768605378476
BEL,2023-12-07,39.24161555313856
BEL,2023-12-08,38.8500544554963
BEL,2023-12-11,39.46186633668522
BEL,2023-12-12,39.35174094491189
BEL,2023-12-13,39.85342743432748
BEL,2023-12-14,40.134859405993026
BEL,2023-12-15,41.37072015283532
BEL,2023-12-18,42.263964005689786
BEL,2023-12-19,42.34961916273759
BEL,2023-12-20,40.93021485153862
BEL,2023-12-21,41.762277516274196
BEL,2023-12-22,42.77788747956983
BEL,2023-12-26,44.527667966088785
BEL,2023-12-27,44.09939964925654
BEL,2023-12-28,44.71121153044546
BEL,2023-12-29,45.07829865915881
BEL,2024-01-01,45.26184222351549
BEL,2024-01-02,44.57661216974322
BEL,2024-01-03,44.62556010760104
BEL,2024-01-04,45.73905474400217
BEL,2024-01-05,45.506566975991056
BEL,2024-01-08,44.931466048195496
BEL,2024-01-09,45.18842405093214
BEL,2024-01-10,45.42091555314663
BEL,2024-01-11,45.11500961255217
BEL,2024-01-12,44.90699207926659
BEL,2024-01-15,46.167323060834406
BEL,2024-01-16,45.714584509276634
BEL,2024-01-17,45.433148803407704
BEL,2024-01-18,46.05719766906108
BEL,2024-01-19,46.950445256118925
BEL,2024-01-23,45.78800268185998
BEL,2024-01-24,46.3141594060011
BEL,2024-01-25,46.42428479777443
BEL,2024-01-29,46.71795375390444
BEL,2024-01-30,45.98377949647773
BEL,2024-01-31,45.4943299915266
BEL,2024-02-01,44.88251811033768
BEL,2024-02-02,45.176190800671066
BEL,2024-02-05,44.429779558779906
BEL,2024-02-06,44.809103671957715
BEL,2024-02-07,44.46648677796989
BEL,2024-02-08,45.2251350043255
BEL,2024-02-09,44.20952504102987
BEL,2024-02-12,42.74117652617647
BEL,2024-02-13,43.21839278086652
BEL,2024-02-14,44.442016543244364
BEL,2024-02-15,45.506566975991056
BEL,2024-02-16,46.081671637989984
BEL,2024-02-19,46.191797029763315
BEL,2024-02-20,46.656772565785545
BEL,2024-02-21,46.179560045298864
BEL,2024-02-22,47.66014554461672
BEL,2024-02-23,50.24199243007463
BEL,2024-02-26,49.98503069313461
BEL,2024-02-27,50.25422941453908
BEL,2024-02-28,50.32764385291905
BEL,2024-02-29,50.19304822642019
BEL,2024-03-01,50.31541060265798
BEL,2024-03-04,51.29430961256024
BEL,2024-03-05,51.575741584225796
BEL,2024-03-06,51.50232341164245
BEL,2024-03-07,52.6647659859014
BEL,2024-03-11,52.01624688552249
BEL,2024-03-12,49.98503069313461
BEL,2024-03-13,46.571121142941124
BEL,2024-03-14,47.782507920854506
BEL,2024-03-15,46.216270998692224
BEL,2024-03-18,46.47322900142887
BEL,2024-03-19,45.37196761528882
BEL,2024-03-20,45.87365410470441
BEL,2024-03-21,48.17406901849676
BEL,2024-03-22,48.33313861392453
BEL,2024-03-26,48.798114149946755
BEL,2024-03-27,48.81035113441121
BEL,2024-03-28,49.3120376238268
BEL,2024-04-01,51.66139674127359
BEL,2024-04-02,54.08417029710036
BEL,2024-04-03,54.206532673338145
BEL,2024-04-04,53.91286371720814
BEL,2024-04-05,54.94070693076485
BEL,2024-04-08,54.70821916275373
BEL,2024-04-09,55.833950783619315
BEL,2024-04-10,55.980787128786005
BEL,2024-04-12,57.14322970304495
BEL,2024-04-15,57.37571747105606
BEL,2024-04-16,57.130992718580494
BEL,2024-04-18,56.56812504104602
BEL,2024-04-19,57.09428549939051
BEL,2024-04-22,57.09428549939051
BEL,2024-04-23,57.351247236330536
BEL,2024-04-24,57.87740396047165
BEL,2024-04-25,58.146602681876125
BEL,2024-04-26,58.476978857196116
BEL,2024-04-29,57.608205239067175
BEL,2024-04-30,57.20441089116384
BEL,2024-05-02,57.44913564363941
BEL,2024-05-03,57.29006604821164
BEL,2024-05-06,56.739435355141616
BEL,2024-05-07,55.65040721926264
BEL,2024-05-08,56.67825416702272
BEL,2024-05-09,55.356738263132634
BEL,2024-05-10,55.57699278088267
BEL,2024-05-13,55.001888118883734
BEL,2024-05-14,56.51918083739158
BEL,2024-05-15,42.681343576735685
BEL,2024-05-16,43.607004982792084
BEL,2024-05-17,45.494992775663626
BEL,2024-05-21,50.251620246271386
BEL,2024-05-22,51.983804945606714
BEL,2024-05-23,52.881972510724935
BEL,2024-05-24,54.476682411505514
BEL,2024-05-27,53.97260815013812
BEL,2024-05-28,52.9919534683415
BEL,2024-05-29,53.55101541158525
BEL,2024-05-30,53.27606581447576
BEL,2024-05-31,54.247557747247605
BEL,2024-06-03,58.408458293852874
BEL,2024-06-04,46.84224692027289
BEL,2024-06-05,47.72208619040964
BEL,2024-06-06,50.159970380568225
BEL,2024-06-07,51.910486171816956
BEL,2024-06-10,51.9471427617799
BEL,2024-06-11,52.460385366035936
BEL,2024-06-12,53.24857197353759
BEL,2024-06-13,55.154888061390594
BEL,2024-06-14,56.74959796217118
BEL,2024-06-18,58.335139520063116
BEL,2024-06-19,56.69460468643096
BEL,2024-06-20,57.17118510686018
BEL,2024-06-21,55.89725532990454
BEL,2024-06-24,56.77709180310935
BEL,2024-06-25,56.76792905408458
BEL,2024-06-26,56.24552370080378
BEL,2024-06-27,55.814768213226145
BEL,2024-06-28,56.071386718422225
BEL,2024-07-01,56.392161248383296
BEL,2024-07-02,56.10804890224904
BEL,2024-07-03,57.6477655272894
BEL,2024-07-04,58.170170880570204
BEL,2024-07-05,59.39827572467426
BEL,2024-07-08,61.332091247329316
BEL,2024-07-09,61.36874783729226
BEL,2024-07-10,61.194616448774575
BEL,2024-07-11,61.497059886822235
BEL,2024-07-12,61.057141650219826
BEL,2024-07-15,60.74552986928352
BEL,2024-07-16,59.78320627940032
BEL,2024-07-18,57.47362854490784
BEL,2024-07-19,56.144705492211976
BEL,2024-07-22,57.24450388064993
BEL,2024-07-23,55.2557062699824
BEL,2024-07-24,55.008250513811085
BEL,2024-07-25,55.2557062699824
BEL,2024-07-26,56.80458564404753
BEL,2024-07-29,58.903369806195506
BEL,2024-07-30,58.307645679124946
BEL,2024-07-31,57.93187787342365
BEL,2024-08-01,57.03371030830543
BEL,2024-08-02,55.53065586709189
BEL,2024-08-05,53.202747040686
BEL,2024-08-06,52.652847846467026
BEL,2024-08-07,55.026581605724495
BEL,2024-08-08,54.669144891936604
BEL,2024-08-09,55.393181068537146
BEL,2024-08-12,55.246537927093755
BEL,2024-08-13,54.28421433721055
BEL,2024-08-14,53.83513335158337
BEL,2024-08-16,55.594806297993
BEL,2024-08-19,55.3840127256485
BEL,2024-08-20,55.567312457054825
BEL,2024-08-21,55.97973685271906
BEL,2024-08-22,55.814768213226145
BEL,2024-08-23,56.08971781033563
BEL,2024-08-26,56.21802985986561
BEL,2024-08-27,55.154888061390594
BEL,2024-08-28,54.98075667287291
BEL,2024-08-29,54.29338268009919
BEL,2024-08-30,54.8616073723677
BEL,2024-09-02,54.42168913576529
BEL,2024-09-03,54.46751406861687
BEL,2024-09-04,54.797456941466585
BEL,2024-09-05,53.26690306545099
BEL,2024-09-06,51.983804945606714
BEL,2024-09-09,51.60803713990542
BEL,2024-09-10,52.377898249357536
BEL,2024-09-11,52.799485394046535
BEL,2024-09-12,53.46853388877072
BEL,2024-09-13,53.14775935880965
BEL,2024-09-16,53.23024088162418
BEL,2024-09-17,52.11211140127281
BEL,2024-09-18,51.846330147051965
BEL,2024-09-19,49.98583899205054
BEL,2024-09-20,50.83818162431718
BEL,2024-09-23,52.478710864085464
BEL,2024-09-24,53.48685938682026
BEL,2024-09-25,53.12942826689625
BEL,2024-09-26,53.24857197353759
BEL,2024-09-27,53.78930841873179
BEL,2024-09-30,52.2587545427162
BEL,2024-10-01,52.0479609703717
BEL,2024-10-03,51.08563738048849
BEL,2024-10-04,50.810687783379
BEL,2024-10-07,49.005184310253924
BEL,2024-10-08,51.36974972662274
BEL,2024-10-09,51.76384303037357
BEL,2024-10-10,52.588691821702035
BEL,2024-10-11,52.40539209029571
BEL,2024-10-14,52.36873550033277
BEL,2024-10-15,52.94612853548992
BEL,2024-10-16,52.36873550033277
BEL,2024-10-17,52.1579363341244
BEL,2024-10-18,52.634516754553616
BEL,2024-10-21,51.74551193846016
BEL,2024-10-22,49.793370917755574
BEL,2024-10-23,49.243471723536594
BEL,2024-10-24,49.738383235879226
BEL,2024-10-25,49.92168296728555
BEL,2024-10-28,49.500090228732674
BEL,2024-10-29,51.99296769463148
BEL,2024-10-30,52.8911352597497
BEL,2024-10-31,52.222092358889384
BEL,2024-11-01,52.909466351663106
BEL,2024-11-04,52.08461756033464
BEL,2024-11-05,52.48787920697411
BEL,2024-11-06,55.329025043772155
BEL,2024-11-07,55.054075446662665
BEL,2024-11-08,54.57749502623344
BEL,2024-11-11,54.944094489046094
BEL,2024-11-12,53.184415948772596
BEL,2024-11-13,51.60803713990542
BEL,2024-11-14,51.498061776152724
BEL,2024-11-18,50.96648807998328
BEL,2024-11-19,51.14062506236484
BEL,2024-11-21,50.48991325341793
BEL,2024-11-22,51.479730684239314
BEL,2024-11-25,53.58767759541206
BEL,2024-11-26,54.60498886717162
BEL,2024-11-27,56.33717356650695
BEL,2024-11-28,56.04389287748405
BEL,2024-11-29,56.45631727314828
BEL,2024-12-02,56.25468644982855
BEL,2024-12-03,57.20784729068699
BEL,2024-12-04,57.34532208924173
BEL,2024-12-05,57.6477655272894
BEL,2024-12-06,57.51029072873465
BEL,2024-12-09,57.666096619202804
BEL,2024-12-10,57.711921552054385
BEL,2024-12-11,57.57444675349964
BEL,2024-12-12,57.363653181155144
BEL,2024-12-13,57.8585590996339
BEL,2024-12-16,57.9593773082257
BEL,2024-12-17,56.9328976935775
BEL,2024-12-18,55.686456163696164
BEL,2024-12-19,54.71496982478819
BEL,2024-12-20,53.31272799830257
BEL,2024-12-23,53.95427705822471
BEL,2024-12-24,53.60600868732547
BEL,2024-12-26,54.11008294869286
BEL,2024-12-27,53.53268431967184
BEL,2024-12-30,52.222092358889384
BEL,2024-12-31,53.73431514299157
BEL,2025-01-01,53.87178994154632
BEL,2025-01-02,54.40335804385189
BEL,2025-01-03,53.5143588216223
BEL,2025-01-06,51.71801809752199
BEL,2025-01-07,52.607022913615445
BEL,2025-01-08,51.708855348497224
BEL,2025-01-09,51.55304945802907
BEL,2025-01-10,49.674227211114236
BEL,2025-01-13,47.5846113918549
BEL,2025-01-14,49.4725963877945
BEL,2025-01-15,49.096834175957085
BEL,2025-01-16,50.61821970908404
BEL,2025-01-17,51.71801809752199
BEL,2025-01-20,52.3870609983823
BEL,2025-01-21,51.14062506236484
BEL,2025-01-22,49.5550835044729
BEL,2025-01-23,50.21496365630844
BEL,2025-01-24,49.518421320646084
BEL,2025-01-27,48.19866661083886
BEL,2025-01-28,47.33715563568359
BEL,2025-01-29,48.977690469315746
BEL,2025-01-30,51.09480012951326
BEL,2025-01-31,53.64266527728841
BEL,2025-02-01,51.653862072757
BEL,2025-02-03,50.251620246271386
BEL,2025-02-04,52.14877358509963
BEL,2025-02-05,52.96445962740333
BEL,2025-02-06,51.27809986091958
BEL,2025-02-07,50.78318834857696
BEL,2025-02-10,50.12331379060528
BEL,2025-02-11,48.58359157170105
BEL,2025-02-12,47.5021242751765
BEL,2025-02-13,47.94204251177891
BEL,2025-02-14,45.889088876346385
BEL,2025-02-17,45.54998325447191
BEL,2025-02-18,44.83511542076001
BEL,2025-02-19,46.44815081959013
BEL,2025-02-20,47.70375509849624
BEL,2025-02-21,46.94306233193276
BEL,2025-02-24,46.98888726478434
BEL,2025-02-25,47.04387494666069
BEL,2025-02-27,46.27401663414051
BEL,2025-02-28,45.13755885880768
BEL,2025-03-03,47.1795205517288
BEL,2025-03-04,48.52127033428656
BEL,2025-03-05,50.392764619527135
BEL,2025-03-06,50.03166392490212
BEL,2025-03-07,50.772190812201686
BEL,2025-03-10,49.91801339258454
BEL,2025-03-11,50.807018208677995
BEL,2025-03-12,50.74286218391301
BEL,2025-03-13,51.33675711749694
BEL,2025-03-17,51.311092470045395
BEL,2025-03-18,51.311092470045395
BEL,2025-03-19,53.15692210783442
BEL,2025-03-20,54.44918297670347
BEL,2025-03-21,54.20906077607029
BEL,2025-03-24,55.374849976623736
BEL,2025-03-25,54.99541819008531
BEL,2025-03-26,54.90560311173265
BEL,2025-03-27,55.10906312853901
BEL,2025-03-28,55.23187640988136
BEL,2025-04-01,53.52352157064707
BEL,2025-04-02,51.76384303037357
BEL,2025-04-03,52.698672779318606
BEL,2025-04-04,51.32392479377116
BEL,2025-04-07,49.87585803443397
BEL,2025-04-08,51.589711641855885
BEL,2025-04-09,51.35141863470934
BEL,2025-04-11,52.240423450802794
BEL,2025-04-15,53.83513335158337
BEL,2025-04-16,53.81680225966997
BEL,2025-04-17,54.10091460580422
BEL,2025-04-21,54.98075667287291
BEL,2025-04-22,55.603974640881646
BEL,2025-04-23,56.06222396939746
BEL,2025-04-24,56.03473012845928
BEL,2025-04-25,54.55000118529527
BEL,2025-04-28,55.915580827954074
BEL,2025-04-29,58.124345947718616
BEL,2025-04-30,57.57444675349964
BEL,2025-05-02,57.03371030830543
BEL,2025-05-05,57.79440307486891
BEL,2025-05-06,56.9145666016641
BEL,2025-05-07,56.81375398693616
BEL,2025-05-08,56.30051138268013
BEL,2025-05-09,57.895221283460714
BEL,2025-05-12,59.169151060416354
BEL,2025-05-13,61.542884819673816
BEL,2025-05-14,63.11926362854099
BEL,2025-05-15,48.09199129270218
BEL,2025-05-16,49.94485057854818
BEL,2025-05-19,49.9242640908503
BEL,2025-05-20,49.9311248572489
BEL,2025-05-21,52.5663041836307
BEL,2025-05-22,52.62120288032572
BEL,2025-05-23,52.67610157702074
BEL,2025-05-26,52.77903820401218
BEL,2025-05-27,52.8957005523029
BEL,2025-05-28,53.58880968714654
BEL,2025-05-29,53.08784808498651
BEL,2025-05-30,52.78590315891286
BEL,2025-06-02,53.18392394557936
BEL,2025-06-03,52.97805069159647
BEL,2025-06-04,53.609396174844406
BEL,2025-06-05,54.00741696151091
BEL,2025-06-06,53.62312189614368
BEL,2025-06-09,53.863307359123716
BEL,2025-06-10,54.542686584166006
BEL,2025-06-11,53.92506682221734
BEL,2025-06-12,53.170198224280085
BEL,2025-06-13,54.10349282210375
BEL,2025-06-16,55.42794325169325
BEL,2025-06-17,55.1397198584168
BEL,2025-06-18,54.96815881343105
BEL,2025-06-19,54.70052190785247
BEL,2025-06-20,56.031837292342644
BEL,2025-06-23,57.768034229897914
BEL,2025-06-24,57.43863786122571
BEL,2025-06-25,55.72988817776691
BEL,2025-06-26,56.28574847662195
BEL,2025-06-27,56.88964251727134
BEL,2025-06-30,57.85038436919148
BEL,2025-07-01,59.325809356068845
BEL,2025-07-02,58.59839220073014
BEL,2025-07-03,58.50231634013729
BEL,2025-07-04,58.68073815152164
BEL,2025-07-07,57.246490328542095
BEL,2025-07-08,57.91900878718578
BEL,2025-07-09,57.32197551293499
BEL,2025-07-10,56.75239368128275
BEL,2025-07-11,56.17594689472983
BEL,2025-07-14,55.901449222752646
BEL,2025-07-15,56.127913152935484
BEL,2025-07-16,55.74361389906618
BEL,2025-07-17,55.475981181989674
BEL,2025-07-18,54.17897800649665
BEL,2025-07-21,54.89267362903816
BEL,2025-07-22,55.32500662470181
BEL,2025-07-23,54.92698583803531
BEL,2025-07-24,54.65934893245672
BEL,2025-07-25,54.24074165809235
BEL,2025-07-28,53.424109408559396
BEL,2025-07-29,53.2868605725708
BEL,2025-07-30,53.046675109590765
BEL,2025-07-31,52.58002990492997
BEL,2025-08-01,51.77026261029769
BEL,2025-08-04,53.46528238395514
BEL,2025-08-05,53.06726159728864
BEL,2025-08-06,53.48587306015509
BEL,2025-08-07,53.21823615457651
BEL,2025-08-08,52.78590315891286
BEL,2025-08-11,52.68982729832001
BEL,2025-08-12,52.20259560596134
BEL,2025-08-13,53.369210711864376
BEL,2025-08-14,52.827076134308605
BEL,2025-08-18,52.4976797656364
BEL,2025-08-19,52.16141844206352
BEL,2025-08-20,51.03598050005831
BEL,2025-08-21,51.35851610233192
BEL,2025-08-22,51.44772700802409
BEL,2025-08-25,51.06342775415479
BEL,2025-08-26,50.21248748412676
BEL,2025-08-28,49.937989812149574
BEL,2025-08-29,50.69971917648543
BEL,2025-09-01,51.31733893843409
BEL,2025-09-02,51.687912471004125
BEL,2025-09-03,51.97613586428058
BEL,2025-09-04,51.12519140575048
BEL,2025-09-05,50.891866709169044
BEL,2025-09-08,51.04284126645691
BEL,2025-09-09,51.04970622135758
BEL,2025-09-10,53.259409129972255
BEL,2025-09-11,52.861388343305755
BEL,2025-09-12,54.80345853484391
BEL,2025-09-15,54.68680037505527
BEL,2025-09-16,55.29755518210326
BEL,2025-09-17,56.57397186989841
BEL,2025-09-18,56.2582970340234
BEL,2025-09-19,56.12104819803481
BEL,2025-09-22,55.77792610806333
BEL,2025-09-23,55.510293390986824
BEL,2025-09-24,54.2750538670895
BEL,2025-09-25,55.33186739110041
BEL,2025-09-26,54.33681333018311
BEL,2025-09-29,54.89267362903816
BEL,2025-09-30,55.441668972992524
BEL,2025-10-01,55.79165182936261
BEL,2025-10-03,56.63573133299203
BEL,2025-10-06,56.7180814722856
BEL,2025-10-07,56.31319573071843
BEL,2025-10-08,55.4004918090947
BEL,2025-10-09,56.182811849630504
BEL,2025-10-10,56.75239368128275
BEL,2025-10-13,56.18967261602911
BEL,2025-10-14,55.228930764108966
BEL,2025-10-15,56.01125080464477
BEL,2025-10-16,56.51906898470131
BEL,2025-10-17,56.65631782068991
BEL,2025-10-20,57.16414018924852
BEL,2025-10-21,57.32884046783566
BEL,2025-10-23,57.459224348923584
BEL,2025-10-24,57.92586955358438
BEL,2025-10-27,56.97885342296351
BEL,2025-10-28,56.75925444768135
BEL,2025-10-29,55.88772768995545
BEL,2025-10-30,56.2582970340234
BEL,2025-10-31,58.48172985243942
BEL,2025-11-03,57.96018176258153
BEL,2025-11-04,56.97885342296351
BEL,2025-11-06,56.10732247673553
BEL,2025-11-07,56.85533030827419
BEL,2025-11-10,57.212178119544944
BEL,2025-11-11,58.64642594252449
BEL,2025-11-12,58.296443086154405
BEL,2025-11-13,57.61705967261005
BEL,2025-11-14,58.584666479430865
BEL,2025-11-17,58.26899164355586
BEL,2025-11-18,57.768034229897914
BEL,2025-11-19,58.08370906577292
BEL,2025-11-20,58.05625762317437
BEL,2025-11-21,57.14355370155065
BEL,2025-11-24,55.42107829679258
BEL,2025-11-25,56.306334964319824
BEL,2025-11-26,56.99943991066139
BEL,2025-11-27,56.69063002968705
BEL,2025-11-28,56.51220821830271
BEL,2025-12-01,57.26707681623997
BEL,2025-12-02,56.69063002968705
BEL,2025-12-03,55.441668972992524
BEL,2025-12-04,55.88086273505478
BEL,2025-12-05,55.84655052605763
BEL,2025-12-08,53.03294938829149
BEL,2025-12-09,53.45156085115794
BEL,2025-12-10,53.16333745788148
BEL,2025-12-11,53.18392394557936
BEL,2025-12-12,53.45156085115794
BEL,2025-12-15,53.62998266254228
BEL,2025-12-16,53.25254836357365
BEL,2025-12-17,52.92315199490145
BEL,2025-12-18,52.62806783522639
BEL,2025-12-19,53.91820605581874
BEL,2025-12-22,54.75542479304956
BEL,2025-12-23,54.817184256143186
BEL,2025-12-24,54.89953439543676
BEL,2025-12-26,54.68680037505527
BEL,2025-12-29,53.97310475251376
BEL,2025-12-30,53.97996551891236
BEL,2025-12-31,54.84463569874173
BEL,2026-01-01,54.58386374806383
BEL,2026-01-02,55.33186739110041
BEL,2026-01-05,56.79356665667849
BEL,2026-01-06,56.69749498458773
BEL,2026-01-07,57.047477840957804
BEL,2026-01-08,57.047477840957804
BEL,2026-01-09,57.459224348923584
BEL,2026-01-12,57.32884046783566
BEL,2026-01-13,56.779845123881294
BEL,2026-01-14,57.31511474653639
BEL,2026-01-15,57.31511474653639
BEL,2026-01-16,56.306334964319824
BEL,2026-01-19,56.65631782068991
BEL,2026-01-20,56.182811849630504
BEL,2026-01-21,55.26324297310611
BEL,2026-01-22,57.27393758263857
BEL,2026-01-23,56.36809861591552
BEL,2026-01-27,57.08865500485563
BEL,2026-01-28,62.17372270283213
BEL,2026-01-29,61.007107596929096
BEL,2026-01-30,61.62472735887776
BEL,2026-02-02,60.265964720291116
BEL,2026-02-03,60.24537823259324
BEL,2026-02-04,60.27969044159039
BEL,2026-02-05,59.415020261761015
BEL,2026-02-06,58.96896154479809
BEL,2026-02-09,60.01891430241041
BEL,2026-02-10,60.01891430241041
BEL,2026-02-11,60.05322651140755
BEL,2026-02-12,60.92475745763553
BEL,2026-02-13,59.77872883943037
BEL,2026-02-16,60.11499016300325
BEL,2026-02-17,61.3296431992027
BEL,2026-02-18,61.446305547493424
BEL,2026-02-19,59.7512815853339
BEL,2026-02-20,60.5473231586669
BEL,2026-02-23,60.355175625983286
BEL,2026-02-24,59.71010442143607
BEL,2026-02-25,60.29341197438759
BEL,2026-02-26,61.63158812527636
BEL,2026-02-27,61.03455903952764
BEL,2026-03-02,62.30411077242212
BEL,2026-03-04,61.3296431992027
BEL,2026-03-05,63.13446455475227
BEL,2026-03-06,64.2942188942567
BEL,2026-03-09,62.77075597708292
BEL,2026-03-10,63.59424899301447
BEL,2026-03-11,62.32469726012
BEL,2026-03-12,62.249207887225026
BEL,2026-03-13,60.30713769568686
BEL,2026-03-16,58.94837505710022
BEL,2026-03-17,60.300276929288266
BEL,2026-03-18,60.74633564625119
BEL,2026-03-19,59.12679686848456
BEL,2026-03-20,58.48172985243942
BEL,2026-03-23,55.65440299337401
BEL,2026-03-24,56.88278175087274
BEL,2026-03-25,56.74553291488415
BEL,2026-03-27,55.55146636638257
BEL,2026-03-30,54.98874530112893
BEL,2026-04-01,57.466089303824255
BEL,2026-04-02,57.864110090490755
BEL,2026-04-06,58.62583945482661
BEL,2026-04-07,58.71505036051878
BEL,2026-04-08,59.44247170435956
BEL,2026-04-09,60.355175625983286
BEL,2026-04-10,60.72574915855331
BEL,2026-04-13,60.60222185536192
BEL,2026-04-15,61.439440592592746
BEL,2026-04-16,62.53743128050148
BEL,2026-04-17,63.5118988537209
BEL,2026-04-20,62.79820323117939
BEL,2026-04-21,61.96784944884924
BEL,2026-04-22,61.58355438348201
BEL,2026-04-23,61.755115428467754
BEL,2026-04-24,61.0002468305305
BEL,2026-04-27,59.78559379433104
BEL,2026-04-28,59.80618028202892
BEL,2026-04-29,60.05322651140755
BEL,2026-04-30,59.195421286478854
BEL,2026-05-01,59.195421286478854
BEL,2026-05-04,59.504231167453185
BEL,2026-05-05,59.47678391335671
BEL,2026-05-06,60.142441605601796
BEL,2026-05-07,60.31400265058754
BEL,2026-05-08,60.34831485958468
BEL,2026-05-11,59.2846363806731
BEL,2026-05-12,57.16414018924852
BEL,2026-05-13,58.77681401211448
BEL,2026-05-14,58.859164151408045
BEL,2026-05-15,51.042167939335464
BEL,2026-05-18,51.39759109680911
BEL,2026-05-19,50.95783279602786
BEL,2026-05-20,49.79517925216491
BEL,2026-05-21,50.65060167427522
BEL,2026-05-22,50.18674551722515
BEL,2026-05-25,50.8253019401826
BEL,2026-05-26,50.614458566688626
BEL,2026-05-27,50.493976638977784
BEL,2026-05-28,50.493976638977784
BEL,2026-05-29,49.48795180722891
BEL,2026-06-01,49.06024243458207
BEL,2026-06-02,49.13855495223079
BEL,2026-06-03,48.98795254259224
BEL,2026-06-04,49.38554143331137
BEL,2026-06-05,49.18072436229292
BEL,2026-06-08,49.753013518919424
BEL,2026-06-09,49.64457684252635
BEL,2026-06-10,49.19879591608622
BEL,2026-06-11,48.46987804734563
BEL,2026-06-12,48.97590361445783
BEL,2026-06-15,49.343372023249245
BEL,2026-06-16,49.102408167827555
BEL,2026-06-17,50.584338084760915
BEL,2026-06-18,51.63855495223079
BEL,2026-06-19,51.433734204395705
BEL,2026-06-22,51.98795180722891
BEL,2026-06-23,50.602409638554214
BEL,2026-06-24,49.82529973409262
BEL,2026-06-25,49.06024243458207
BEL,2026-06-26,49.06024243458207
BEL,2026-06-29,49.59036218114645
BEL,2026-06-30,49.61445636059864
BEL,2026-07-01,50.15060240963855
BEL,2026-07-02,50.00602262565888
BEL,2026-07-03,50.451807228915655
BHARTIARTL,2023-05-15,57.36823802414562
BHARTIARTL,2023-05-16,56.670072767696695
BHARTIARTL,2023-05-17,57.02275549928853
BHARTIARTL,2023-05-18,57.53378127636373
BHARTIARTL,2023-05-19,57.99442757153895
BHARTIARTL,2023-05-22,57.7137205490027
BHARTIARTL,2023-05-23,57.576969337626274
BHARTIARTL,2023-05-24,57.68133499436661
BHARTIARTL,2023-05-25,59.21441671864087
BHARTIARTL,2023-05-26,58.872532100626835
BHARTIARTL,2023-05-29,59.11005106190054
BHARTIARTL,2023-05-30,58.90851995515463
BHARTIARTL,2023-05-31,61.17215688356256
BHARTIARTL,2023-06-01,59.5922891911827
BHARTIARTL,2023-06-02,60.20768062499824
BHARTIARTL,2023-06-05,60.06372920688707
BHARTIARTL,2023-06-06,59.70025275476608
BHARTIARTL,2023-06-07,60.76549237017903
BHARTIARTL,2023-06-08,60.17169277047044
BHARTIARTL,2023-06-09,59.99175349783148
BHARTIARTL,2023-06-12,60.19688251142044
BHARTIARTL,2023-06-13,60.05293109330927
BHARTIARTL,2023-06-14,59.5922891911827
BHARTIARTL,2023-06-15,59.71824668202998
BHARTIARTL,2023-06-16,60.301248168160775
BHARTIARTL,2023-06-19,59.60668521160355
BHARTIARTL,2023-06-20,59.82621024561336
BHARTIARTL,2023-06-21,60.38761989763721
BHARTIARTL,2023-06-22,60.661126713438705
BHARTIARTL,2023-06-23,61.52483522210574
BHARTIARTL,2023-06-26,61.319706208516784
BHARTIARTL,2023-06-27,62.25179251939636
BHARTIARTL,2023-06-28,62.77721431689241
BHARTIARTL,2023-06-30,63.24865433259678
BHARTIARTL,2023-07-03,63.27744637343847
BHARTIARTL,2023-07-04,62.269786446660255
